URLLength,DomainLength,TLDEncoding,NoOfLettersInURL,NoOfDigitsInURL,NoOfSpecialCharsInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,NoOfReference,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfExternalFiles,HasDescription,HasSocialNet,HasCopyrightInfo,label
909,14,0.358,13,13,11,0,108,308,0,13,38,33,0,0,0,13,0,0,0,0
910,15,0.359,14,14,12,0,109,309,0,14,39,34,0,0,0,14,0,0,0,0
911,16,0.360,15,15,13,0,110,310,0,15,40,35,0,0,0,15,0,0,0,0
912,17,0.361,16,16,14,0,111,311,0,16,41,36,0,0,0,16,0,0,0,0
913,18,0.362,17,17,15,0,112,312,0,17,42,37,0,0,0,17,0,0,0,0
914,19,0.363,18,18,16,0,113,313,0,18,43,38,0,0,0,18,0,0,0,0
915,20,0.364,19,19,17,0,114,314,0,19,44,39,0,0,0,19,0,0,0,0
916,21,0.365,20,20,18,0,115,315,0,20,45,40,0,0,0,20,0,0,0,0
917,22,0.366,21,21,19,0,116,316,0,21,46,41,0,0,0,21,0,0,0,0
918,23,0.367,22,22,20,0,117,317,0,22,47,42,0,0,0,22,0,0,0,0
919,24,0.368,23,23,21,0,118,318,0,23,48,43,0,0,0,23,0,0,0,0
920,25,0.369,24,24,22,0,119,319,0,24,49,44,0,0,0,24,0,0,0,0
921,26,0.370,25,25,23,0,120,320,0,25,50,45,0,0,0,25,0,0,0,0
922,27,0.371,26,26,24,0,121,321,0,26,51,46,0,0,0,26,0,0,0,0
923,28,0.372,27,27,25,0,122,322,0,27,52,47,0,0,0,27,0,0,0,0
924,29,0.373,28,28,26,0,123,323,0,28,53,48,0,0,0,28,0,0,0,0
925,30,0.374,29,29,27,0,124,324,0,29,54,49,0,0,0,29,0,0,0,0
926,31,0.375,30,30,28,0,125,325,0,30,55,50,0,0,0,30,0,0,0,0
927,32,0.376,31,31,29,0,126,326,0,31,56,51,0,0,0,31,0,0,0,0
928,33,0.377,32,32,30,0,127,327,0,32,57,52,0,0,0,32,0,0,0,0
929,34,0.378,33,33,31,0,128,328,0,33,58,53,0,0,0,33,0,0,0,0
930,35,0.379,34,34,32,0,129,329,0,34,59,54,0,0,0,34,0,0,0,0
931,36,0.380,35,35,33,0,130,330,0,35,60,55,0,0,0,35,0,0,0,0
932,37,0.381,36,36,34,0,131,331,0,36,61,56,0,0,0,36,0,0,0,0
933,38,0.382,37,37,35,0,132,332,0,37,62,57,0,0,0,37,0,0,0,0
934,39,0.383,38,38,36,0,133,333,0,38,63,58,0,0,0,38,0,0,0,0
935,40,0.384,39,39,37,0,134,334,0,39,64,59,0,0,0,39,0,0,0,0
936,41,0.385,40,40,38,0,135,335,0,40,65,60,0,0,0,40,0,0,0,0
937,42,0.386,41,41,39,0,136,336,0,41,66,61,0,0,0,41,0,0,0,0
938,43,0.387,42,42,40,0,137,337,0,42,67,62,0,0,0,42,0,0,0,0
939,44,0.388,43,43,41,0,138,338,0,43,68,63,0,0,0,43,0,0,0,0
940,45,0.389,44,44,42,0,139,339,0,44,69,64,0,0,0,44,0,0,0,0
941,46,0.390,45,45,43,0,140,340,0,45,70,65,0,0,0,45,0,0,0,0
942,47,0.391,46,46,44,0,141,341,0,46,71,66,0,0,0,46,0,0,0,0
943,48,0.392,47,47,45,0,142,342,0,47,72,67,0,0,0,47,0,0,0,0
944,49,0.393,48,48,46,0,143,343,0,48,73,68,0,0,0,48,0,0,0,0
945,50,0.394,49,49,47,0,144,344,0,49,74,69,0,0,0,49,0,0,0,0
946,51,0.395,50,50,48,0,145,345,0,50,75,70,0,0,0,50,0,0,0,0
947,52,0.396,51,51,49,0,146,346,0,51,76,71,0,0,0,51,0,0,0,0
948,53,0.397,52,52,50,0,147,347,0,52,77,72,0,0,0,52,0,0,0,0
949,54,0.398,53,53,51,0,148,348,0,53,78,73,0,0,0,53,0,0,0,0
950,55,0.399,54,54,52,0,149,349,0,54,79,74,0,0,0,54,0,0,0,0
221,141,0.6600,66,0,1,1,750,1250,1,40,90.0000,85.0000,1,0,1,16,1,1,1,1
222,142,0.6610,67,1,2,1,751,1251,1,41,90.2041,85.2041,1,1,1,17,1,1,1,1
223,143,0.6620,68,0,1,1,752,1252,1,42,90.4082,85.4082,1,0,1,18,1,1,1,1
224,144,0.6630,69,1,2,1,753,1253,1,43,90.6122,85.6122,1,1,1,19,1,1,1,1
225,145,0.6640,70,0,1,1,754,1254,1,44,90.8163,85.8163,1,0,1,20,1,1,1,1
226,146,0.6650,71,1,2,1,755,1255,1,45,91.0204,86.0204,1,1,1,21,1,1,1,1
227,147,0.6660,72,0,1,1,756,1256,1,46,91.2245,86.2245,1,0,1,22,1,1,1,1
228,148,0.6670,73,1,2,1,757,1257,1,47,91.4286,86.4286,1,1,1,23,1,1,1,1
229,149,0.6680,74,0,1,1,758,1258,1,48,91.6327,86.6327,1,0,1,24,1,1,1,1
230,150,0.6690,75,1,2,1,759,1259,1,49,91.8367,86.8367,1,1,1,25,1,1,1,1
231,151,0.6700,76,0,1,1,760,1260,1,50,92.0408,87.0408,1,0,1,26,1,1,1,1
232,152,0.6710,77,1,2,1,761,1261,1,51,92.2449,87.2449,1,1,1,27,1,1,1,1
233,153,0.6720,78,0,1,1,762,1262,1,52,92.4490,87.4490,1,0,1,28,1,1,1,1
234,154,0.6730,79,1,2,1,763,1263,1,53,92.6531,87.6531,1,1,1,29,1,1,1,1
235,155,0.6740,80,0,1,1,764,1264,1,54,92.8571,87.8571,1,0,1,30,1,1,1,1
236,156,0.6750,81,1,2,1,765,1265,1,55,93.0612,88.0612,1,1,1,31,1,1,1,1
237,157,0.6760,82,0,1,1,766,1266,1,56,93.2653,88.2653,1,0,1,32,1,1,1,1
238,158,0.6770,83,1,2,1,767,1267,1,57,93.4694,88.4694,1,1,1,33,1,1,1,1
239,159,0.6780,84,0,1,1,768,1268,1,58,93.6735,88.6735,1,0,1,34,1,1,1,1
240,160,0.6790,85,1,2,1,769,1269,1,59,93.8776,88.8776,1,1,1,35,1,1,1,1
241,161,0.6800,86,0,1,1,770,1270,1,60,94.0816,89.0816,1,0,1,36,1,1,1,1
242,162,0.6810,87,1,2,1,771,1271,1,61,94.2857,89.2857,1,1,1,37,1,1,1,1
243,163,0.6820,88,0,1,1,772,1272,1,62,94.4898,89.4898,1,0,1,38,1,1,1,1
244,164,0.6830,89,1,2,1,773,1273,1,63,94.6939,89.6939,1,1,1,39,1,1,1,1
245,165,0.6840,90,0,1,1,774,1274,1,64,94.8979,89.8979,1,0,1,40,1,1,1,1
246,166,0.6850,91,1,2,1,775,1275,1,65,95.1020,90.1020,1,1,1,41,1,1,1,1
247,167,0.6860,92,0,1,1,776,1276,1,66,95.3061,90.3061,1,0,1,42,1,1,1,1
248,168,0.6870,93,1,2,1,777,1277,1,67,95.5102,90.5102,1,1,1,43,1,1,1,1
249,169,0.6880,94,0,1,1,778,1278,1,68,95.7143,90.7143,1,0,1,44,1,1,1,1
250,170,0.6890,95,1,2,1,779,1279,1,69,95.9184,90.9184,1,1,1,45,1,1,1,1
251,171,0.6900,96,0,1,1,780,1280,1,70,96.1224,91.1224,1,0,1,46,1,1,1,1
252,172,0.6910,97,1,2,1,781,1281,1,71,96.3265,91.3265,1,1,1,47,1,1,1,1
253,173,0.6920,98,0,1,1,782,1282,1,72,96.5306,91.5306,1,0,1,48,1,1,1,1
254,174,0.6930,99,1,2,1,783,1283,1,73,96.7347,91.7347,1,1,1,49,1,1,1,1
255,175,0.6940,100,0,1,1,784,1284,1,74,96.9388,91.9388,1,0,1,50,1,1,1,1
256,176,0.6950,101,1,2,1,785,1285,1,75,97.1429,92.1429,1,1,1,51,1,1,1,1
257,177,0.6960,102,0,1,1,786,1286,1,76,97.3469,92.3469,1,0,1,52,1,1,1,1
258,178,0.6970,103,1,2,1,787,1287,1,77,97.5510,92.5510,1,1,1,53,1,1,1,1
259,179,0.6980,104,0,1,1,788,1288,1,78,97.7551,92.7551,1,0,1,54,1,1,1,1
260,180,0.6990,105,1,2,1,789,1289,1,79,97.9592,92.9592,1,1,1,55,1,1,1,1
951,55,0.4000,55,55,53,0,150,350,0,55,80.0000,75.0000,0,0,0,55,0,0,0,0
952,56,0.4010,56,56,54,0,151,351,0,56,80.4082,75.4082,0,0,0,56,0,0,0,0
953,57,0.4020,57,57,55,0,152,352,0,57,80.8163,75.8163,0,0,0,57,0,0,0,0
954,58,0.4030,58,58,56,0,153,353,0,58,81.2245,76.2245,0,0,0,58,0,0,0,0
955,59,0.4040,59,59,57,0,154,354,0,59,81.6327,76.6327,0,0,0,59,0,0,0,0
956,60,0.4050,60,60,58,0,155,355,0,60,82.0408,77.0408,0,0,0,60,0,0,0,0
957,61,0.4060,61,61,59,0,156,356,0,61,82.4489,77.4489,0,0,0,61,0,0,0,0
958,62,0.4070,62,62,60,0,157,357,0,62,82.8571,77.8571,0,0,0,62,0,0,0,0
959,63,0.4080,63,63,61,0,158,358,0,63,83.2653,78.2653,0,0,0,63,0,0,0,0
960,64,0.4090,64,64,62,0,159,359,0,64,83.6735,78.6735,0,0,0,64,0,0,0,0
961,65,0.4100,65,65,63,0,160,360,0,65,84.0816,79.0816,0,0,0,65,0,0,0,0
962,66,0.4110,66,66,64,0,161,361,0,66,84.4898,79.4898,0,0,0,66,0,0,0,0
963,67,0.4120,67,67,65,0,162,362,0,67,84.8980,79.8980,0,0,0,67,0,0,0,0
964,68,0.4130,68,68,66,0,163,363,0,68,85.3061,80.3061,0,0,0,68,0,0,0,0
965,69,0.4140,69,69,67,0,164,364,0,69,85.7143,80.7143,0,0,0,69,0,0,0,0
966,70,0.4150,70,70,68,0,165,365,0,70,86.1224,81.1224,0,0,0,70,0,0,0,0
967,71,0.4160,71,71,69,0,166,366,0,71,86.5306,81.5306,0,0,0,71,0,0,0,0
968,72,0.4170,72,72,70,0,167,367,0,72,86.9388,81.9388,0,0,0,72,0,0,0,0
969,73,0.4180,73,73,71,0,168,368,0,73,87.3469,82.3469,0,0,0,73,0,0,0,0
970,74,0.4190,74,74,72,0,169,369,0,74,87.7551,82.7551,0,0,0,74,0,0,0,0
971,75,0.4200,75,75,73,0,170,370,0,75,88.1633,83.1633,0,0,0,75,0,0,0,0
972,76,0.4210,76,76,74,0,171,371,0,76,88.5714,83.5714,0,0,0,76,0,0,0,0
973,77,0.4220,77,77,75,0,172,372,0,77,88.9796,83.9796,0,0,0,77,0,0,0,0
974,78,0.4230,78,78,76,0,173,373,0,78,89.3878,84.3878,0,0,0,78,0,0,0,0
975,79,0.4240,79,79,77,0,174,374,0,79,89.7960,84.7960,0,0,0,79,0,0,0,0
976,80,0.4250,80,80,78,0,175,375,0,80,90.2041,85.2041,0,0,0,80,0,0,0,0
977,81,0.4260,81,81,79,0,176,376,0,81,90.6122,85.6122,0,0,0,81,0,0,0,0
978,82,0.4270,82,82,80,0,177,377,0,82,91.0204,86.0204,0,0,0,82,0,0,0,0
979,83,0.4280,83,83,81,0,178,378,0,83,91.4286,86.4286,0,0,0,83,0,0,0,0
980,84,0.4290,84,84,82,0,179,379,0,84,91.8367,86.8367,0,0,0,84,0,0,0,0
981,85,0.4300,85,85,83,0,180,380,0,85,92.2449,87.2449,0,0,0,85,0,0,0,0
982,86,0.4310,86,86,84,0,181,381,0,86,92.6531,87.6531,0,0,0,86,0,0,0,0
983,87,0.4320,87,87,85,0,182,382,0,87,93.0612,88.0612,0,0,0,87,0,0,0,0
984,88,0.4330,88,88,86,0,183,383,0,88,93.4694,88.4694,0,0,0,88,0,0,0,0
985,89,0.4340,89,89,87,0,184,384,0,89,93.8776,88.8776,0,0,0,89,0,0,0,0
986,90,0.4350,90,90,88,0,185,385,0,90,94.2857,89.2857,0,0,0,90,0,0,0,0
987,91,0.4360,91,91,89,0,186,386,0,91,94.6939,89.6939,0,0,0,91,0,0,0,0
988,92,0.4370,92,92,90,0,187,387,0,92,95.1020,90.1020,0,0,0,92,0,0,0,0
989,93,0.4380,93,93,91,0,188,388,0,93,95.5102,90.5102,0,0,0,93,0,0,0,0
990,94,0.4390,94,94,92,0,189,389,0,94,95.9184,90.9184,0,0,0,94,0,0,0,0
991,95,0.4400,95,95,93,0,190,390,0,95,96.3265,91.3265,0,0,0,95,0,0,0,0
992,96,0.4410,96,96,94,0,191,391,0,96,96.7347,91.7347,0,0,0,96,0,0,0,0
993,97,0.4420,97,97,95,0,192,392,0,97,97.1429,92.1429,0,0,0,97,0,0,0,0
994,98,0.4430,98,98,96,0,193,393,0,98,97.5510,92.5510,0,0,0,98,0,0,0,0
995,99,0.4440,99,99,97,0,194,394,0,99,97.9592,92.9592,0,0,0,99,0,0,0,0
996,100,0.4450,100,100,98,0,195,395,0,100,98.3673,93.3673,0,0,0,100,0,0,0,0
997,101,0.4460,101,101,99,0,196,396,0,101,98.7755,93.7755,0,0,0,101,0,0,0,0
998,102,0.4470,102,102,100,0,197,397,0,102,99.1837,94.1837,0,0,0,102,0,0,0,0
999,103,0.4480,103,103,101,0,198,398,0,103,99.5918,94.5918,0,0,0,103,0,0,0,0
1000,104,0.4490,104,104,102,0,199,399,0,104,100.0000,95.0000,0,0,0,104,0,0,0,0
321,23,0.7600,14,0,1,1,850,1350,1,140,95.0000,90.0000,1,0,1,116,1,1,1,1
322,24,0.7610,15,1,2,1,851,1351,1,141,95.1020,90.1020,1,1,1,117,1,1,1,1
323,25,0.7620,16,0,1,1,852,1352,1,142,95.2041,90.2041,1,0,1,118,1,1,1,1
324,26,0.7630,17,1,2,1,853,1353,1,143,95.3061,90.3061,1,1,1,119,1,1,1,1
325,27,0.7640,18,0,1,1,854,1354,1,144,95.4082,90.4082,1,0,1,120,1,1,1,1
326,28,0.7650,19,1,2,1,855,1355,1,145,95.5102,90.5102,1,1,1,121,1,1,1,1
327,29,0.7660,20,0,1,1,856,1356,1,146,95.6122,90.6122,1,0,1,122,1,1,1,1
328,30,0.7670,21,1,2,1,857,1357,1,147,95.7143,90.7143,1,1,1,123,1,1,1,1
329,31,0.7680,22,0,1,1,858,1358,1,148,95.8163,90.8163,1,0,1,124,1,1,1,1
330,32,0.7690,23,1,2,1,859,1359,1,149,95.9184,90.9184,1,1,1,125,1,1,1,1
331,33,0.7700,24,0,1,1,860,1360,1,150,96.0204,91.0204,1,0,1,126,1,1,1,1
332,34,0.7710,25,1,2,1,861,1361,1,151,96.1224,91.1224,1,1,1,127,1,1,1,1
333,35,0.7720,26,0,1,1,862,1362,1,152,96.2245,91.2245,1,0,1,128,1,1,1,1
334,36,0.7730,27,1,2,1,863,1363,1,153,96.3265,91.3265,1,1,1,129,1,1,1,1
335,37,0.7740,28,0,1,1,864,1364,1,154,96.4286,91.4286,1,0,1,130,1,1,1,1
336,38,0.7750,29,1,2,1,865,1365,1,155,96.5306,91.5306,1,1,1,131,1,1,1,1
337,39,0.7760,30,0,1,1,866,1366,1,156,96.6327,91.6327,1,0,1,132,1,1,1,1
338,40,0.7770,31,1,2,1,867,1367,1,157,96.7347,91.7347,1,1,1,133,1,1,1,1
339,41,0.7780,32,0,1,1,868,1368,1,158,96.8367,91.8367,1,0,1,134,1,1,1,1
340,42,0.7790,33,1,2,1,869,1369,1,159,96.9388,91.9388,1,1,1,135,1,1,1,1
341,43,0.7800,34,0,1,1,870,1370,1,160,97.0408,92.0408,1,0,1,136,1,1,1,1
342,44,0.7810,35,1,2,1,871,1371,1,161,97.1429,92.1429,1,1,1,137,1,1,1,1
343,45,0.7820,36,0,1,1,872,1372,1,162,97.2449,92.2449,1,0,1,138,1,1,1,1
344,46,0.7830,37,1,2,1,873,1373,1,163,97.3469,92.3469,1,1,1,139,1,1,1,1
345,47,0.7840,38,0,1,1,874,1374,1,164,97.4489,92.4489,1,0,1,140,1,1,1,1
346,48,0.7850,39,1,2,1,875,1375,1,165,97.5510,92.5510,1,1,1,141,1,1,1,1
347,49,0.7860,40,0,1,1,876,1376,1,166,97.6531,92.6531,1,0,1,142,1,1,1,1
348,50,0.7870,41,1,2,1,877,1377,1,167,97.7551,92.7551,1,1,1,143,1,1,1,1
349,51,0.7880,42,0,1,1,878,1378,1,168,97.8571,92.8571,1,0,1,144,1,1,1,1
350,52,0.7890,43,1,2,1,879,1379,1,169,97.9592,92.9592,1,1,1,145,1,1,1,1
351,53,0.7900,44,0,1,1,880,1380,1,170,98.0612,93.0612,1,0,1,146,1,1,1,1
352,54,0.7910,45,1,2,1,881,1381,1,171,98.1633,93.1633,1,1,1,147,1,1,1,1
353,55,0.7920,46,0,1,1,882,1382,1,172,98.2653,93.2653,1,0,1,148,1,1,1,1
354,56,0.7930,47,1,2,1,883,1383,1,173,98.3673,93.3673,1,1,1,149,1,1,1,1
355,57,0.7940,48,0,1,1,884,1384,1,174,98.4694,93.4694,1,0,1,150,1,1,1,1
356,58,0.7950,49,1,2,1,885,1385,1,175,98.5714,93.5714,1,1,1,151,1,1,1,1
357,59,0.7960,50,0,1,1,886,1386,1,176,98.6735,93.6735,1,0,1,152,1,1,1,1
358,60,0.7970,51,1,2,1,887,1387,1,177,98.7755,93.7755,1,1,1,153,1,1,1,1
359,61,0.7980,52,0,1,1,888,1388,1,178,98.8776,93.8776,1,0,1,154,1,1,1,1
360,62,0.7990,53,1,2,1,889,1389,1,179,98.9796,93.9796,1,1,1,155,1,1,1,1
361,63,0.8000,54,0,1,1,890,1390,1,180,99.0816,94.0816,1,0,1,156,1,1,1,1
362,64,0.8010,55,1,2,1,891,1391,1,181,99.1837,94.1837,1,1,1,157,1,1,1,1
363,65,0.8020,56,0,1,1,892,1392,1,182,99.2857,94.2857,1,0,1,158,1,1,1,1
364,66,0.8030,57,1,2,1,893,1393,1,183,99.3878,94.3878,1,1,1,159,1,1,1,1
365,67,0.8040,58,0,1,1,894,1394,1,184,99.4898,94.4898,1,0,1,160,1,1,1,1
366,68,0.8050,59,1,2,1,895,1395,1,185,99.5918,94.5918,1,1,1,161,1,1,1,1
367,69,0.8060,60,0,1,1,896,1396,1,186,99.6939,94.6939,1,0,1,162,1,1,1,1
368,70,0.8070,61,1,2,1,897,1397,1,187,99.7959,94.7959,1,1,1,163,1,1,1,1
369,71,0.8080,62,0,1,1,898,1398,1,188,99.8979,94.8979,1,0,1,164,1,1,1,1
370,72,0.8090,63,1,2,1,899,1399,1,189,100.0000,95.0000,1,1,1,165,1,1,1,1
1051,4,0.5000,155,155,153,0,250,450,0,155,10.0000,5.0000,0,0,0,5,0,0,0,0
1052,5,0.5010,156,156,154,0,251,451,0,156,11.0000,6.0000,0,0,0,6,0,0,0,0
1053,6,0.5020,157,157,155,0,252,452,0,157,12.0000,7.0000,0,0,0,7,0,0,0,0
1054,7,0.5030,158,158,156,0,253,453,0,158,13.0000,8.0000,0,0,0,8,0,0,0,0
1055,8,0.5040,159,159,157,0,254,454,0,159,14.0000,9.0000,0,0,0,9,0,0,0,0
1056,9,0.5050,160,160,158,0,255,455,0,160,15.0000,10.0000,0,0,0,10,0,0,0,0
1057,10,0.5060,161,161,159,0,256,456,0,161,16.0000,11.0000,0,0,0,11,0,0,0,0
1058,11,0.5070,162,162,160,0,257,457,0,162,17.0000,12.0000,0,0,0,12,0,0,0,0
1059,12,0.5080,163,163,161,0,258,458,0,163,18.0000,13.0000,0,0,0,13,0,0,0,0
1060,13,0.5090,164,164,162,0,259,459,0,164,19.0000,14.0000,0,0,0,14,0,0,0,0
1061,14,0.5100,165,165,163,0,260,460,0,165,20.0000,15.0000,0,0,0,15,0,0,0,0
1062,15,0.5110,166,166,164,0,261,461,0,166,21.0000,16.0000,0,0,0,16,0,0,0,0
1063,16,0.5120,167,167,165,0,262,462,0,167,22.0000,17.0000,0,0,0,17,0,0,0,0
1064,17,0.5130,168,168,166,0,263,463,0,168,23.0000,18.0000,0,0,0,18,0,0,0,0
1065,18,0.5140,169,169,167,0,264,464,0,169,24.0000,19.0000,0,0,0,19,0,0,0,0
1066,19,0.5150,170,170,168,0,265,465,0,170,25.0000,20.0000,0,0,0,20,0,0,0,0
1067,20,0.5160,171,171,169,0,266,466,0,171,26.0000,21.0000,0,0,0,21,0,0,0,0
1068,21,0.5170,172,172,170,0,267,467,0,172,27.0000,22.0000,0,0,0,22,0,0,0,0
1069,22,0.5180,173,173,171,0,268,468,0,173,28.0000,23.0000,0,0,0,23,0,0,0,0
1070,23,0.5190,174,174,172,0,269,469,0,174,29.0000,24.0000,0,0,0,24,0,0,0,0
1071,24,0.5200,175,175,173,0,270,470,0,175,30.0000,25.0000,0,0,0,25,0,0,0,0
1072,25,0.5210,176,176,174,0,271,471,0,176,31.0000,26.0000,0,0,0,26,0,0,0,0
1073,26,0.5220,177,177,175,0,272,472,0,177,32.0000,27.0000,0,0,0,27,0,0,0,0
1074,27,0.5230,178,178,176,0,273,473,0,178,33.0000,28.0000,0,0,0,28,0,0,0,0
1075,28,0.5240,179,179,177,0,274,474,0,179,34.0000,29.0000,0,0,0,29,0,0,0,0
1076,29,0.5250,180,180,178,0,275,475,0,180,35.0000,30.0000,0,0,0,30,0,0,0,0
1077,30,0.5260,181,181,179,0,276,476,0,181,36.0000,31.0000,0,0,0,31,0,0,0,0
1078,31,0.5270,182,182,180,0,277,477,0,182,37.0000,32.0000,0,0,0,32,0,0,0,0
1079,32,0.5280,183,183,181,0,278,478,0,183,38.0000,33.0000,0,0,0,33,0,0,0,0
1080,33,0.5290,184,184,182,0,279,479,0,184,39.0000,34.0000,0,0,0,34,0,0,0,0
1081,34,0.5300,185,185,183,0,280,480,0,185,40.0000,35.0000,0,0,0,35,0,0,0,0
1082,35,0.5310,186,186,184,0,281,481,0,186,41.0000,36.0000,0,0,0,36,0,0,0,0
1083,36,0.5320,187,187,185,0,282,482,0,187,42.0000,37.0000,0,0,0,37,0,0,0,0
1084,37,0.5330,188,188,186,0,283,483,0,188,43.0000,38.0000,0,0,0,38,0,0,0,0
1085,38,0.5340,189,189,187,0,284,484,0,189,44.0000,39.0000,0,0,0,39,0,0,0,0
1086,39,0.5350,190,190,188,0,285,485,0,190,45.0000,40.0000,0,0,0,40,0,0,0,0
1087,40,0.5360,191,191,189,0,286,486,0,191,46.0000,41.0000,0,0,0,41,0,0,0,0
1088,41,0.5370,192,192,190,0,287,487,0,192,47.0000,42.0000,0,0,0,42,0,0,0,0
1089,42,0.5380,193,193,191,0,288,488,0,193,48.0000,43.0000,0,0,0,43,0,0,0,0
1090,43,0.5390,194,194,192,0,289,489,0,194,49.0000,44.0000,0,0,0,44,0,0,0,0
1091,44,0.5400,195,195,193,0,290,490,0,195,50.0000,45.0000,0,0,0,45,0,0,0,0
1092,45,0.5410,196,196,194,0,291,491,0,196,51.0000,46.0000,0,0,0,46,0,0,0,0
1093,46,0.5420,197,197,195,0,292,492,0,197,52.0000,47.0000,0,0,0,47,0,0,0,0
1094,47,0.5430,198,198,196,0,293,493,0,198,53.0000,48.0000,0,0,0,48,0,0,0,0
1095,48,0.5440,199,199,197,0,294,494,0,199,54.0000,49.0000,0,0,0,49,0,0,0,0
1096,49,0.5450,200,200,198,0,295,495,0,200,55.0000,50.0000,0,0,0,50,0,0,0,0
1097,50,0.5460,201,201,199,0,296,496,0,201,56.0000,51.0000,0,0,0,51,0,0,0,0
1098,51,0.5470,202,202,200,0,297,497,0,202,57.0000,52.0000,0,0,0,52,0,0,0,0
1099,52,0.5480,203,203,201,0,298,498,0,203,58.0000,53.0000,0,0,0,53,0,0,0,0
1100,53,0.5490,204,204,202,0,299,499,0,204,59.0000,54.0000,0,0,0,54,0,0,0,0
371,73,0.8100,15,0,1,1,900,1400,1,190,100.0000,95.0000,1,0,1,166,1,1,1,1
372,74,0.8110,16,1,2,1,901,1401,1,191,100.0000,95.2041,1,1,1,167,1,1,1,1
373,75,0.8120,17,0,1,1,902,1402,1,192,100.0000,95.4082,1,0,1,168,1,1,1,1
374,76,0.8130,18,1,2,1,903,1403,1,193,100.0000,95.6122,1,1,1,169,1,1,1,1
375,77,0.8140,19,0,1,1,904,1404,1,194,100.0000,95.8163,1,0,1,170,1,1,1,1
376,78,0.8150,20,1,2,1,905,1405,1,195,100.0000,96.0204,1,1,1,171,1,1,1,1
377,79,0.8160,21,0,1,1,906,1406,1,196,100.0000,96.2245,1,0,1,172,1,1,1,1
378,80,0.8170,22,1,2,1,907,1407,1,197,100.0000,96.4286,1,1,1,173,1,1,1,1
379,81,0.8180,23,0,1,1,908,1408,1,198,100.0000,96.6327,1,0,1,174,1,1,1,1
380,82,0.8190,24,1,2,1,909,1409,1,199,100.0000,96.8367,1,1,1,175,1,1,1,1
381,83,0.8200,25,0,1,1,910,1410,1,200,100.0000,97.0408,1,0,1,176,1,1,1,1
382,84,0.8210,26,1,2,1,911,1411,1,201,100.0000,97.2449,1,1,1,177,1,1,1,1
383,85,0.8220,27,0,1,1,912,1412,1,202,100.0000,97.4490,1,0,1,178,1,1,1,1
384,86,0.8230,28,1,2,1,913,1413,1,203,100.0000,97.6531,1,1,1,179,1,1,1,1
385,87,0.8240,29,0,1,1,914,1414,1,204,100.0000,97.8571,1,0,1,180,1,1,1,1
386,88,0.8250,30,1,2,1,915,1415,1,205,100.0000,98.0612,1,1,1,181,1,1,1,1
387,89,0.8260,31,0,1,1,916,1416,1,206,100.0000,98.2653,1,0,1,182,1,1,1,1
388,90,0.8270,32,1,2,1,917,1417,1,207,100.0000,98.4694,1,1,1,183,1,1,1,1
389,91,0.8280,33,0,1,1,918,1418,1,208,100.0000,98.6735,1,0,1,184,1,1,1,1
390,92,0.8290,34,1,2,1,919,1419,1,209,100.0000,98.8776,1,1,1,185,1,1,1,1
391,93,0.8300,35,0,1,1,920,1420,1,210,100.0000,99.0816,1,0,1,186,1,1,1,1
392,94,0.8310,36,1,2,1,921,1421,1,211,100.0000,99.2857,1,1,1,187,1,1,1,1
393,95,0.8320,37,0,1,1,922,1422,1,212,100.0000,99.4898,1,0,1,188,1,1,1,1
394,96,0.8330,38,1,2,1,923,1423,1,213,100.0000,99.6939,1,1,1,189,1,1,1,1
395,97,0.8340,39,0,1,1,924,1424,1,214,100.0000,99.8979,1,0,1,190,1,1,1,1
396,98,0.8350,40,1,2,1,925,1425,1,215,100.0000,100.0000,1,1,1,191,1,1,1,1
397,99,0.8360,41,0,1,1,926,1426,1,216,100.0000,100.0000,1,0,1,192,1,1,1,1
398,100,0.8370,42,1,2,1,927,1427,1,217,100.0000,100.0000,1,1,1,193,1,1,1,1
399,101,0.8380,43,0,1,1,928,1428,1,218,100.0000,100.0000,1,0,1,194,1,1,1,1
400,102,0.8390,44,1,2,1,929,1429,1,219,100.0000,100.0000,1,1,1,195,1,1,1,1
401,103,0.8400,45,0,1,1,930,1430,1,220,100.0000,100.0000,1,0,1,196,1,1,1,1
402,104,0.8410,46,1,2,1,931,1431,1,221,100.0000,100.0000,1,1,1,197,1,1,1,1
403,105,0.8420,47,0,1,1,932,1432,1,222,100.0000,100.0000,1,0,1,198,1,1,1,1
404,106,0.8430,48,1,2,1,933,1433,1,223,100.0000,100.0000,1,1,1,199,1,1,1,1
405,107,0.8440,49,0,1,1,934,1434,1,224,100.0000,100.0000,1,0,1,200,1,1,1,1
406,108,0.8450,50,1,2,1,935,1435,1,225,100.0000,100.0000,1,1,1,201,1,1,1,1
407,109,0.8460,51,0,1,1,936,1436,1,226,100.0000,100.0000,1,0,1,202,1,1,1,1
408,110,0.8470,52,1,2,1,937,1437,1,227,100.0000,100.0000,1,1,1,203,1,1,1,1
409,111,0.8480,53,0,1,1,938,1438,1,228,100.0000,100.0000,1,0,1,204,1,1,1,1
410,112,0.8490,54,1,2,1,939,1439,1,229,100.0000,100.0000,1,1,1,205,1,1,1,1
411,113,0.8500,55,0,1,1,940,1440,1,230,100.0000,100.0000,1,0,1,206,1,1,1,1
